Name,Address,Category,Phone Number,Website,Size of Business,Product/Service,Clientel,Point of Contact,Email,Host?,Advertiser?,What advertisements to host?,What hosts to advertise at?,Description,Availability of space
Ideal Weight Loss,2768 Pagé Rd,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Balanced Plate Nutrition,93 Hines Rd,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Charlene Kennedy RD,5542 Ann St,Dietitians,,"=HYPERLINK("""")"
Positive Impact Nutrition,126 Harold Valley Dr,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Naturally Whole Nutrition,,Dietitians & Nutritionists,,"=HYPERLINK("""")"
The Nourished Self,,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Food Wise Weight Loss,1200 Prince Of Wales Dr,Dietitians & Nutritionists,,"=HYPERLINK("""")"
613 Health Natural Products,1509 Merivale Rd,Dietitians & Nutritionists,,"=HYPERLINK("""")"
"Isabel Williams, Registered Dietitian",671 River Rd,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Susan Alsembach,21 Northpark Dr,Understanding Nutrition,Dietitians & Nutritionists,"=HYPERLINK("""")"
Jodi Turner Nutrition Counselling,4870 Bank St,Dietitians & Nutritionists,,"=HYPERLINK("""")"
Kanata Reiki and Wellness,,Dietitians & Nutritionists,,"=HYPERLINK("""")"
La Vie Executive Health Centre,525 Legget Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.laviehealth.com/'"")"
Casper Alcaraz Rhn,820 Baseline Rd,Nourished Living,Dietitians & Nutritionists,"=HYPERLINK("""")"
The Happy Hormone,59 Sunnycrest Dr,Katie Bigras,Dietitians & Nutritionists,"=HYPERLINK("""")"
Continuum Fitness and Movement Performance,104-290 Picton Ave,Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/continuumfitnessandmovementperformance'"")"
Iron North Fitness,1089 Somerset St W,Fitness Gyms,,"=HYPERLINK(""b'http://www.ironnorthfitness.com/'"")"
Fitness Depot,499 Industrial Ave,Fitness Gyms,,"=HYPERLINK(""b'http://www.fitnessdepotottawa.com/'"")"
Anytime Fitness,1867 Carling Ave,Fitness Gyms,,"=HYPERLINK(""b'https://www.facebook.com/anytimefitness'"")"
Anytime Fitness,200 Kent St,Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/1465346240414257'"")"
Anytime Fitness,96 George St,Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/1435625410036112'"")"
Anytime Fitness,901 Carling Ave,Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/1387889578163796'"")"
Anytime Fitness,1339 Wellington St W,Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/441899779510397'"")"
Anytime Fitness,1160 Beaverwood Road,Fitness Gyms,,"=HYPERLINK(""b'https://www.facebook.com/anytimefitness'"")"
Anytime Fitness,309 Colonnade Dr,Fitness Gyms,,"=HYPERLINK(""b'https://www.facebook.com/anytimefitness'"")"
Anytime Fitness,A 1-1651 Merivale Rd,Fitness Gyms,,"=HYPERLINK("""")"
Anytime Fitness,2084 Montreal Rd,Fitness Gyms,,"=HYPERLINK("""")"
Anytime Fitness,2-2288 Tenth Line Rd,Fitness Gyms,,"=HYPERLINK("""")"
Greco Lean and Fit,190-22 rue Eddy,Fitness Gyms,,"=HYPERLINK("""")"
Infinite Athletes,"10, rue des Acores",Fitness Gyms,,"=HYPERLINK("""")"
Camp Vikings,"255, rue Saint-Rédempteur",Fitness Gyms,,"=HYPERLINK("""")"
Centre sportif de l'UQO,"279, boul Alexandre-Taché",Fitness Gyms,,"=HYPERLINK("""")"
Université du Québec en Outaouais (UQO)Service des activités physiques et sportives (SAPS),,Fitness Gyms,,"=HYPERLINK("""")"
Crossfit 819,"30, rue Ducharme",Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/7850'"")"
Nautilus Plus,"425, boul Saint-Joseph",Fitness Gyms,,"=HYPERLINK(""b'http://www.nautilusplus.com/'"")"
Gym Xtrême,"775, rue Jacques-Cartier",Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/pages/Gym-Xtreme/138726666171178'"")"
Molécules En Action,"34, rue Saint-Dominique",Fitness Gyms,,"=HYPERLINK(""b'http://www.moleculesenaction.ca/'"")"
Sabor Fitness,"60, boul Saint-Raymond",Fitness Gyms,,"=HYPERLINK("""")"
Zio Zumba avec Iza & Oli,185 rue Archambault,Fitness Gyms,,"=HYPERLINK(""b'http://ograu.zumba.com/'"")"
Olympus,"74, boul Gréber",Fitness Gyms,,"=HYPERLINK(""b'http://www.facebook.com/2437'"")"
Optimum Performance Athletique,"1055, boul de la Carrière",Fitness Gyms,,"=HYPERLINK("""")"
AMAG,"33, rue Raoul",Fitness Gyms,,"=HYPERLINK("""")"
Espace du Corps,"55, rue de la Sittelle",Fitness Gyms,,"=HYPERLINK(""b'http://www.espaceducorps.com/'"")"
Curves,"3/4-130, boul Gréber",Fitness Gyms,,"=HYPERLINK(""b'http://curves.com/'"")"
Taoist Tai Chi Society Of Canada,"765, boul Saint-Joseph",Fitness Gyms,,"=HYPERLINK(""b'http://www.taoist.org/'"")"
Éconofitness Extra au féminin,"1, boul du Plateau, 2e étage",Fitness Gyms,,"=HYPERLINK(""b'https://econofitness.ca/fr/gym/outaouais/1-boul-du-plateau'"")"
Spécifik Performance Gatineau,"15, rue Buteau",Fitness Gyms,,"=HYPERLINK(""b'http://www.specifik.ca/'"")"
Gauthier Karate Dojo,"121, rue Jean-Proulx",Fitness Gyms,,"=HYPERLINK("""")"
GoodLife Fitness,2655 Queensview Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://goodlifefitness.com/locations/ontario/ottawa/queensview'"")"
GoodLife Fitness,1600 Heron Road,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/ottawa/herongate-square'"")"
GoodLife Fitness,1980 Ogilvie Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/gloucester/ottawa-centre'"")"
GoodLife Fitness,5 Roydon Pl,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://goodlifefitness.com/locations/ontario/ottawa/hunt'"")"
GoodLife Fitness,110 Place d'Orléans Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://www.goodlifefitness.com/locations/ontario/orleans/ottawa-place-d'"")"
GoodLife Fitness,3181 Strandherd Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/nepean/barrhaven-strandherd-crossing'"")"
GoodLife Fitness,1777 Tenth Line Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/orleans/tenth-line-and-charlemagne'"")"
GoodLife Fitness,3201 Greenbank Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/nepean/barrhaven-chapman-mills-marketplace'"")"
GoodLife Fitness,555 March Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://www.goodlifefitness.com/locations/ontario/kanata/march-and-terry-fox'"")"
GoodLife Fitness,100 Michael Cowpland Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://goodlifefitness.com/locations/ontario/kanata/eagleson-place'"")"
Herbal One,462 Hazeldean Road,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/138088900187926'"")"
Herbal One,951 Notre Dame St,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/696565533880902'"")"
Curves,"3/4-130, boul Gréber",Weight Control Services & Clinics,,"=HYPERLINK(""b'http://curves.com/'"")"
Fit4Less,4270 Innes Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'https://fit4less.ca/locations/ontario/ottawa/426'"")"
Slim N'Go,232 St. Patrick St,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://slim-ngo.ca/'"")"
Herbal Magic Weight Loss Centres,1249 Donald St,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://herbalmagic.ca/'"")"
GoodLife Fitness Clubs,,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/134207916597607'"")"
Hyperforme Nutrition,"178, boul Gréber",Weight Control Services & Clinics,,"=HYPERLINK(""b'https://www.hyperforme.com/'"")"
Craig Linda,525 Wentworth Ave,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Bariatric Medical Institute,575 West Hunt Club Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.bmimedical.ca/'"")"
Weight Management Clinic,595 Montreal Rd,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/166348293748164'"")"
Weight Loss Ottawa,5929 Jeanne d'Arc Blvd S,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/1669160633393821'"")"
Craig-Browne Bret,1035 Avenue Cummings,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Herbal Life Distributor,90 Meadowcroft Cres,Weight Control Services & Clinics,,"=HYPERLINK("""")"
W W K,620 Kanata Ave,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Plexus Slim Ottawa,,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Energy Weight Loss Centre,4A-1896 Prince of Wales Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/pages/Energy-Weight-Loss-Centre/437401183007337'"")"
Kinergie Centre D'Amaigrissement,"105, rue Bellehumeur",Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.centrekinergie.com/'"")"
Own The Solution Coaching,62 Castle Glen Crescent,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.facebook.com/1710653489219170'"")"
Ottawa WOW Weight Loss,2277 Riverside Dr,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Medical Motivation Weight Mgmt,401-595 Montreal Rd,Weight Control Services & Clinics,,"=HYPERLINK("""")"
TOPS Weight Loss Services,,Weight Control Services & Clinics,,"=HYPERLINK("""")"
TLS Weight Loss Solution,,Weight Control Services & Clinics,,"=HYPERLINK("""")"
La Vie Executive Health Centre,525 Legget Dr,Weight Control Services & Clinics,,"=HYPERLINK(""b'http://www.laviehealth.com/'"")"
WHAT'S EATING YOU ? Center,193 Huron Ave N,Weight Control Services & Clinics,,"=HYPERLINK("""")"
Chronic Pain Medical Clinic,315-1385 Bank St,Medical Clinics,,"=HYPERLINK("""")"
Dr. Beaupré Vein Clinic,600-1335 Carling Ave,Medical Clinics,,"=HYPERLINK(""b'http://www.drbeaupreveinclinic.com/'"")"
Beaupré Clinique De Varices (Dr),600-1335 Carling Ave,Clinics,,"=HYPERLINK("""")"
Seekers Pain Centre,942 Merivale Rd,Medical Clinics,,"=HYPERLINK(""b'http://seekerscentre.com/'"")"
Orleans Urgent Care Clinic,1220 Place D'Orleans Dr,Medical Clinics,,"=HYPERLINK(""b'http://www.urgentcare.ca/'"")"
Programme ontarien de dépistage du cancer du sein-Région d'Ottawa,214-1419 Carling Ave,Medical Clinics,,"=HYPERLINK("""")"
Clinique De Médecine Sportive De L'Outaouais,1929 Russell Rd,Medical Clinics,,"=HYPERLINK("""")"
Ottawa South Chiropractic Clinic,204-2430 Bank St,Medical Clinics,,"=HYPERLINK(""b'http://www.ottawaschiropractic.ca/'"")"
"Forget Robert Dr, Orthopedic Surgeon",1929 Russell Rd,Medical Clinics,,"=HYPERLINK("""")"
Clinique Médicale Du Contrôle De La Douleur,315-1385 Bank St,Medical Clinics,,"=HYPERLINK("""")"
Wabano Centre For Aboriginal Health,299 Montreal Rd,Medical Clinics,,"=HYPERLINK(""b'http://wabano.com/'"")"
Sound Diagnosis OBS-Gyn Ultrasound,1919 Riverside Dr,Medical Clinics,,"=HYPERLINK("""")"
Walmart Supercentre,1375 Baseline Rd,Medical Clinics,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Merivale Medical Imaging,1370 Clyde Ave,Medical Clinics,,"=HYPERLINK(""b'http://www.mmimaging.com/'"")"
Dr Lorne Weiner,211-75 Albert St,Clinics,,"=HYPERLINK(""b'http://www.ottawatravelclinic.com/'"")"
Towngate Family Medicine,2446 Rue Bank,Medical Clinics,,"=HYPERLINK(""b'http://www.facebook.com/259534201055617'"")"
Mobile X-Ray,1 Centrepointe Dr,Clinics,,"=HYPERLINK(""b'http://www.facebook.com/1730559563878957'"")"
ActiveCare Clinics,1108 Klondike Rd,Medical Clinics,,"=HYPERLINK(""b'http://www.facebook.com/pages/ActiveCare-Medical-Group/161577217191467'"")"
Cml Les Galeries De Vanir Imaging Centre,150 Montreal Rd,Clinics,,"=HYPERLINK("""")"
Cml Parkdale Imaging,1081 Carling Av,Clinics,,"=HYPERLINK("""")"
DC Diagnosticare Inc,17 Enterprise Ave,Clinics,,"=HYPERLINK("""")"
Appletree Medical Centre,1296 Carling Ave,Medical Clinics,,"=HYPERLINK(""b'http://appletreemedicalgroup.co/'"")"
Sound Care Medical And Imaging Centre,,Medical Clinics,,"=HYPERLINK("""")"
Centre de Santé du Portage,200 Prom du Portage,Medical Clinics,,"=HYPERLINK("""")"
Clinique Dentaire Place du Centre,200 Promenade du Portage,Clinics,,"=HYPERLINK("""")"
Chiro Physio Gatineau,"89, rue Vaudreuil",Medical Clinics,,"=HYPERLINK("""")"
Ottawa Valley MRI Centre,"15, rue Papineau",Medical Clinics,,"=HYPERLINK("""")"
Clinique Médicale de l'Île,"182, rue Montcalm",Medical Clinics,,"=HYPERLINK("""")"
Dr Maurice Naim,"182, rue Montcalm",Clinics,,"=HYPERLINK("""")"
Kemptville District Hospital,2675 Concession Rd,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.kdh.on.ca/'"")"
Almonte General Hospital,75 Spring PO Box 940,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.almontegeneral.com/'"")"
Centre Hospitalier pour Enfants de l'Est de L'Ontario (CHEO),401 Smyth Rd,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://cheo.on.ca/'"")"
Thé Ottawa Hospital,501 Smyth Rd,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.ottawahospital.on.ca/'"")"
The Ottawa Hospital,1101 Prince of Wales Dr,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Queensway Carleton Hospital,3045 Baseline Rd,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Cheo,1781 Stoneboat Cres,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Montfort Hospital,713 Montreal Rd,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.hopitalmontfort.com/'"")"
Ronald McDonald House,407 Smyth Rd,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://rmhottawa.com/'"")"
Energy Wellspring,136 Fentiman Ave,Hospitals & Medical Centres,,"=HYPERLINK("""")"
The Ottawa Hospital,737 Parkdale Ave,Hospitals & Medical Centres,,"=HYPERLINK("""")"
"Baribeau, Dr Jean-Guy Yves",39 Bedford Cres,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Sunrise Medical Centre,1460 Merivale Rd,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Winchester District Memorial Hospital,566 Louise St,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.wdmh.on.ca/'"")"
Le C,"455, boul de l'Hôpital","C E N T R E, centre de commotions cerebra les",Hospitals & Medical Centres,"=HYPERLINK(""b'http://www.facebook.com/6874'"")"
Hôpital de Jour,30 rue Pharand,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Centre Hospitalier Pierre-Janet,20 rue Pharand,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Centre Hospitalier Pierre-Janet Cliniques spécialisées Service De Longue Durée,"20, rue Pharand",Hospitals & Medical Centres,,"=HYPERLINK("""")"
Pierre Janet Hospital Centre,"20, rue Pharand",Hospitals & Medical Centres,,"=HYPERLINK("""")"
Centre de Santé et de Services Sociaux de Gatineau,"116, boul Lionel-Émond",Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.csssgatineau.qc.ca/'"")"
CHSLD-Centre de Santé et de Services sociau x de Gatineau Centre d'hébergement et soins de longue dur ée Foyer du Bonheur,"125, boul Lionel-Émond",Hospitals & Medical Centres,,"=HYPERLINK("""")"
CHSLD-Centre de Santé et de Services sociau x de Gatineau Centre d'Hébergement et soins de longue dur ée Foyer du Bonheur,"125, boul Lionel-Émond",Hospitals & Medical Centres,,"=HYPERLINK("""")"
La clinique du Kiné,"733, boul Saint-Joseph",Hospitals & Medical Centres,,"=HYPERLINK("""")"
Clinique Médicale De L'Outaouais,,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Centre de Santé et de Services Sociaux de Gatineau,909 Blvd la Vérendrye W,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.csssgatineau.qc.ca/'"")"
Clinique de Cardiologie,3-520 boul de l'Hôpital,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Carrefour Santé Aylmer,"300-362, ch d'Aylmer",Hospitals & Medical Centres,,"=HYPERLINK("""")"
Clinique Sante-Plus-Outaouais,"425, boul La Vérendrye E",Hospitals & Medical Centres,,"=HYPERLINK(""b'http://www.facebook.com/8869'"")"
Facturation médicale Gestion Facto,15 ch Vieux,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://gestionfacto.ca/'"")"
Community Mental Health Centre Prescott Russell,2741 Chamberland,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Lasermed,1803 St Joseph Rd,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Imagerie Medicale Casselman,629 Principale,Hospitals & Medical Centres,,"=HYPERLINK("""")"
Arnprior & District Memorial Hospital,350 John St N,Hospitals & Medical Centres,,"=HYPERLINK(""b'https://www.arnpriorregionalhealth.ca/'"")"
Arnprior Hospital Laboratory,350 John St N,Hospitals & Medical Centres,,"=HYPERLINK(""b'http://arnpriorregionalhealth.ca/'"")"
Chronic Pain Medical Clinic,315-1385 Bank St,Medical Clinics,,"=HYPERLINK("""")"
Seekers Pain Centre,942 Merivale Rd,Medical Clinics,,"=HYPERLINK(""b'http://seekerscentre.com/'"")"
Orleans Urgent Care Clinic,1220 Place D'Orleans Dr,Medical Clinics,,"=HYPERLINK(""b'http://www.urgentcare.ca/'"")"
Programme ontarien de dépistage du cancer du sein-Région d'Ottawa,214-1419 Carling Ave,Medical Clinics,,"=HYPERLINK("""")"
Clinique De Médecine Sportive De L'Outaouais,1929 Russell Rd,Medical Clinics,,"=HYPERLINK("""")"
Ottawa South Chiropractic Clinic,204-2430 Bank St,Medical Clinics,,"=HYPERLINK(""b'http://www.ottawaschiropractic.ca/'"")"
Dr. Beaupré Vein Clinic,600-1335 Carling Ave,Medical Clinics,,"=HYPERLINK(""b'http://www.drbeaupreveinclinic.com/'"")"
"Forget Robert Dr, Orthopedic Surgeon",1929 Russell Rd,Medical Clinics,,"=HYPERLINK("""")"
Clinique Médicale Du Contrôle De La Douleur,315-1385 Bank St,Medical Clinics,,"=HYPERLINK("""")"
Wabano Centre For Aboriginal Health,299 Montreal Rd,Medical Clinics,,"=HYPERLINK(""b'http://wabano.com/'"")"
Sound Diagnosis OBS-Gyn Ultrasound,1919 Riverside Dr,Medical Clinics,,"=HYPERLINK("""")"
Walmart Supercentre,1375 Baseline Rd,Medical Clinics,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Merivale Medical Imaging,1370 Clyde Ave,Medical Clinics,,"=HYPERLINK(""b'http://www.mmimaging.com/'"")"
Towngate Family Medicine,2446 Rue Bank,Medical Clinics,,"=HYPERLINK(""b'http://www.facebook.com/259534201055617'"")"
Origyns Medical Clinic,205-1355 Bank St,Physicians & Surgeons,,"=HYPERLINK(""b'http://www.origynsmedical.com/'"")"
ActiveCare Clinics,1108 Klondike Rd,Medical Clinics,,"=HYPERLINK(""b'http://www.facebook.com/pages/ActiveCare-Medical-Group/161577217191467'"")"
Richmond Medical Clinic,6265 Perth,Physicians & Surgeons,,"=HYPERLINK("""")"
Donald Medical Clinic,336 Donald St,Physicians & Surgeons,,"=HYPERLINK("""")"
Wellington Medical Clinic,1221 Wellington St W,Physicians & Surgeons,,"=HYPERLINK("""")"
Dreid Medical Clinic,1237 Donald St,Physicians & Surgeons,,"=HYPERLINK("""")"
Appletree Medical Centre,1582 Rue Bank,Physicians & Surgeons,,"=HYPERLINK("""")"
Sound Care Medical And Imaging Centre,,Medical Clinics,,"=HYPERLINK("""")"
Centre de Santé du Portage,200 Prom du Portage,Medical Clinics,,"=HYPERLINK("""")"
Chiro Physio Gatineau,"89, rue Vaudreuil",Medical Clinics,,"=HYPERLINK("""")"
Ottawa Valley MRI Centre,"15, rue Papineau",Medical Clinics,,"=HYPERLINK("""")"
Clinique Médicale de l'Île,"182, rue Montcalm",Medical Clinics,,"=HYPERLINK("""")"
St-Joseph MRI,"228, boul Saint-Joseph",Medical Clinics,,"=HYPERLINK(""b'http://stjosephmri.com/'"")"
Medical Clinic for International Travellers,"220-4, rue Taschereau",Medical Clinics,,"=HYPERLINK(""b'http://cliniqueoutaouais.info/'"")"
Clinique D'Echographie De L'Outaouais,"444-4, rue Taschereau",Medical Clinics,,"=HYPERLINK(""b'http://www.clinique-echo.com/'"")"
Canadian Blood Agency,PO Box 14575 Rpo St Joseph,Blood Donation Centres & Clinics,,"=HYPERLINK("""")"
Canadian Blood Services,,Blood Donation Centres & Clinics,,"=HYPERLINK("""")"
Canadian Blood Services,5-5020 68 Street,Blood Donation Centres & Clinics,,"=HYPERLINK(""b'http://www.bloodservices.ca/'"")"
Salon des donneurs de plasma PLASMAVIE (Héma-Québec),"80-205, rue Bellehumeur",Blood Donation Centres & Clinics,,"=HYPERLINK(""b'https://www.plasmavie.ca/'"")"
Canadian Blood Services,103-1865 Dilworth Dr,Blood Donation Centres & Clinics,,"=HYPERLINK(""b'http://www.bloodservices.ca/'"")"
Canadian Blood Services,,Blood Donation Centres & Clinics,,"=HYPERLINK("""")"
Alcoholics Anonymous,211 Bronson Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://ottawaaa.org/'"")"
Rideauwood Addiction & Family Services,312 Parkdale Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://rideauwood.org/'"")"
Johnston Bruce Counseling Services,308-1390 Prince of Wales Dr,Addiction Treatments & Information,,"=HYPERLINK("""")"
John Howard Society,322 Gardner St,Addiction Treatments & Information,,"=HYPERLINK("""")"
Al-Anon Family Groups,,Addiction Treatments & Information,,"=HYPERLINK("""")"
Ontario Addiction Treatment Centres,401 Somerset St W,Addiction Treatments & Information,,"=HYPERLINK(""b'http://oatc.ca/'"")"
Ontario Addiction Treatment Centres,263 Montreal Rd,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.oatc.ca/'"")"
Ontario Addiction Treatment Centres,1318 Carling Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.oatc.ca/'"")"
Sex Addicts Anonymous,,Addiction Treatments & Information,,"=HYPERLINK("""")"
Ottawa West Oatc Clinic,1318 Carling Ave,Addiction Treatments & Information,,"=HYPERLINK("""")"
Maison Fraternité,242 Cantin St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.maisonfraternite.ca/'"")"
Empathy House of Recovery,360 Sunnyside Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://empathyhouse.com/'"")"
Addiction and Mental Health Services,221 Nelson St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.connexontario.ca/'"")"
Sobriety House Inc,90 First Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://sobrietyhouse.ca/'"")"
Amethyst Women's Addiction Centre,488 Wilbrod St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://amethyst-ottawa.org/'"")"
Maison Decision House,37 Irving Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.decisioncanada.com/'"")"
Vesta Recovery Program for Women,101 James St,Addiction Treatments & Information,,"=HYPERLINK("""")"
Jeffory Lucas,180 Metcalfe St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://getrealtoday.ca/'"")"
Maison Fraternité,105 Laval St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.maisonfraternite.ca/'"")"
Maison Fraternité,300 Olmstead St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.maisonfraternite.ca/'"")"
Alwood Inc,RR 1 Stn Main,Addiction Treatments & Information,,"=HYPERLINK(""b'http://www.davesmithcentre.org/'"")"
Maison Fraternité,300 Olmstead St,Addiction Treatments & Information,,"=HYPERLINK("""")"
Lifeline Centre,29 Ashburn Dr,Addiction Treatments & Information,,"=HYPERLINK("""")"
Expressions Counselling,3-1347 Stittsville Main St,Addiction Treatments & Information,,"=HYPERLINK("""")"
Ottawa Area Intergroup,211 Bronson Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://ottawaaa.org/'"")"
Addiction Research Foundation,150 Isabella St,Addiction Treatments & Information,,"=HYPERLINK(""b'http://camh.ca/'"")"
Sobriety House Inc,90 First Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://sobrietyhouse.ca/'"")"
Addiction Research Foundation,201-383 Parkdale Ave,Addiction Treatments & Information,,"=HYPERLINK(""b'http://camh.ca/'"")"
Sobriety House Inc,90 First Ave,Addiction Treatments & Information,,"=HYPERLINK("""")"
Sobriety House Res,90 First Ave,Addiction Treatments & Information,,"=HYPERLINK("""")"
Maison Fraternité Adultes,242 Cantin St,Addiction Treatments & Information,,"=HYPERLINK("""")"
New Horizons Counselling,22 Dewberry Cres,Addiction Treatments & Information,,"=HYPERLINK("""")"
Harvest House Ministries,680 River Rd,Addiction Treatments & Information,,"=HYPERLINK("""")"
Morgentaler Clinic,65 Bank St,Abortion Clinics & Services,,"=HYPERLINK(""b'#'"")"
Morgentaler Clinic,,Abortion Clinics & Services,,"=HYPERLINK(""b'#'"")"
Clinique des Femmes de l'Outaouais,"228, boul Saint-Joseph",Abortion Clinics & Services,,"=HYPERLINK(""b'#'"")"
Canadians For Choice,,Abortion Clinics & Services,,"=HYPERLINK(""b'#'"")"
Astley's Pharmasave,423 Rideau St,Pharmacies,,"=HYPERLINK(""b'http://www.pharmasave.com/pharmasave-astleys/601/mypharmasave.aspx'"")"
Pharmasave Victoria,1065 Wellington St W,Pharmacies,,"=HYPERLINK(""b'http://pharmasave.ca/'"")"
Pharmasave Westboro,421 Richmond Rd,Pharmacies,,"=HYPERLINK(""b'http://pharmasave.ca/'"")"
Green Street Pharmacy,16 Green St,Pharmacies,,"=HYPERLINK(""b'http://greenstreetpharmasave.com/'"")"
Kanata Pharmasave Drugs,99 Kakulu Rd,Pharmacies,,"=HYPERLINK(""b'http://pharmasave.ca/'"")"
Jean Coutu Pharmacy,2701 St Joseph Blvd,Pharmacists,,"=HYPERLINK(""b'http://www.jeancoutu.com/'"")"
Pharmacie Jean Coutu,867 Notre Dame St,Pharmacists,,"=HYPERLINK(""b'http://www.jeancoutu.com/'"")"
Watson's Pharmacy & Compounding Centre,1308 Wellington St W,Pharmacies,,"=HYPERLINK(""b'https://watsonspharma.com/'"")"
Marina Pharmacy,1568 Merivale Rd,Pharmacies,,"=HYPERLINK(""b'http://marinapharmacynepean.ca/'"")"
Jean Coutu (Pharmacies Affiliées),262 Montreal Rd,Pharmacists,,"=HYPERLINK(""b'http://www.jeancoutu.com/'"")"
Queens Pharmacy Ltd,110 Bearbrook Rd,Pharmacies,,"=HYPERLINK("""")"
Paul's Pharmasave,7-990 River Rd,Pharmacies,,"=HYPERLINK(""b'http://paulspharmasave.com/'"")"
Jean Coutu Mina Geris Affiliated Pharmacy,262 Montréal Rd,Pharmacies,,"=HYPERLINK("""")"
Lyan Pharmacy,752A Somerset St W,Pharmacists,,"=HYPERLINK("""")"
Bridlewood Drug Mart,64 Stonehaven Dr,Pharmacies,,"=HYPERLINK("""")"
